1.352901321956716751e+00 1.301800394610416634e+00 1.146793578203816555e+00 7.335712120007891190e-01
1.248697063412690822e+00 1.189490915985594643e+00 6.512656625473092209e-01 1.130080607946154947e+00
4.096634237984011495e-01 1.056983292755222958e+00 1.034917378386685183e+00 7.043844141410536830e-01
8.020690866021450427e-01 9.885409869336442279e-01 7.298017531253867540e-01 1.489937999521248058e+00
1.223404421911108209e+00 1.135829809507840293e+00 9.293009095218216498e-01 7.997104123022644728e-01
