1.543558165784635561e+00 1.543055439351130653e+00 5.021117898174295435e-01 1.424997135129456804e+00
9.772235392790982189e-01 1.116750514233630920e+00 1.319864751325903196e+00 1.055303905469265224e+00
1.057905262842782079e+00 1.389360880284064681e+00 1.335832298761994386e+00 1.056091163547071776e+00
1.067105428013509272e+00 8.810033138352119098e-01 8.595153462627298513e-01 1.214109486121917936e+00
1.505406818104504829e+00 7.667015091516324876e-01 1.419461232985642418e+00 1.191869232461516548e+00
